artistID	name	freq	listeners
1000	Information Society	8	176654
5534	Alexis Jordan	8	249491
3890	Mazzy Star	8	830094
4550	In Fear and Faith	8	243858
4649	Franco Battiato	8	180062
9260	Kylesa	8	179207
3213	Michael Andrews	8	415075
1893	Yellow Magic Orchestra	8	115142
1553	CéU	8	237185
6245	Мумий Тролль	8	231457
2981	Christina Perri	8	891853
1799	Indochine	8	179064
5235	Andrés Calamaro	8	244586
10214	Sleater-Kinney	8	412068
3272	Steven Wilson	8	174329
5236	Enrique Bunbury	8	178885
126	The Notwist	8	492655
2556	The Power Station	8	116899
3127	BarlowGirl	8	117027
2978	Dead by Sunrise	8	180519
3290	Cranes	8	175598
9187	Hillsong United	8	251368
4194	Descendents	8	493811
4586	RZA	8	426876
2532	Super Furry Animals	8	425758
7650	Beatsteaks	8	424649
4779	Aesop Rock	8	569302
2640	Neko Case	8	570553
1422	Grateful Dead	8	886323
8991	Boyz II Men	8	792622
4022	Midnight Juggernauts	8	408732
4466	Armandinho	8	113859
185	Reamonn	8	406588
5429	Good Shoes	8	420313
8910	Electric Six	8	582874
6292	Jon Bon Jovi	8	409376
11155	Uh Huh Her	8	172709
482	Jeremih	7	960216
10418	Novos Baianos	7	198991
3474	Danger Danger	7	156308
3498	Paula DeAnda	7	154849
3320	Lee Ryan	7	61030
2670	Chris Clark	7	176027
4831	Display	7	9667
5065	Aiden	7	309777
1760	Renato Russo	7	61885
4254	Marion Raven	7	62043
6008	Innerpartysystem	7	159667
9334	Tesla	7	311289
2127	The Turtles	7	698150
3191	Diorama	7	56597
1430	Christopher Von Uckermann	7	9706
3266	The Ark	7	201298
5425	Diante do Trono	7	23823
4928	Eric Serra	7	193661
1205	Death in June	7	186608
6439	Animal ДжаZ	7	172227
5266	Kellie Pickler	7	328390
5689	Candlemass	7	181969
8161	T-Pain	7	1279410
2660	Bidê ou Balde	7	37093
5480	Frou Frou	7	977114
5226	O Rappa	7	170079
2059	Vanessa-Mae	7	323388
2630	Paul Simon	7	1317874
5313	Amber Pacific	7	331613
3094	The Exies	7	322537
871	New Model Army	7	166046
3112	Sean Lennon	7	164725
2384	Unearth	7	335028
2515	Agnieszka Chylińska	7	54380
6289	Kataklysm	7	180480
8071	Ryan Leslie	7	335395
1960	Lightspeed Champion	7	180152
73	Café Del Mar	7	318532
8713	Rock Rocket	7	31737
2366	Karnivool	7	173032
3176	Kelly Key	7	49726
2655	Reação em Cadeia	7	28806
3322	Pete Yorn & Scarlett Johansson	7	173159
8390	she	7	164530
8732	Fernandinho	7	20774
11796	Falling Up	7	177633
6146	Sebadoh	7	314905
3721	Norma Jean	7	307583
5984	Semi Precious Weapons	7	113389
8705	No Age	7	307037
5444	Andy McKee	7	270729
4162	Lacrimas Profundere	7	119208
5067	I Set My Friends On Fire	7	119950
4971	Kalmah	7	241363
4767	Aura Dione	7	120006
3040	La Dispute	7	238942
2338	Şebnem Ferah	7	97297
5833	David Sylvian	7	236831
5670	Zombie Girl	7	96925
970	Infernal	7	235179
3204	Biquini Cavadão	7	99170
2204	Of Mice & Men	7	274873
2559	Kajagoogoo	7	275599
1503	Nadia Oh	7	94765
6721	Daniela Mercury	7	94470
2154	Jane Air	7	94315
2669	µ-Ziq	7	228845
3681	Angus & Julia Stone	7	1047417
6232	BWO	7	92840
2935	Iris	7	98321
3833	Lumen	7	242824
4143	Agua de Annique	7	62599
1020	OceanLab	7	261622
2742	Steppenwolf	7	1108594
5140	Panda	7	110755
6614	There For Tomorrow	7	251031
41	God Module	7	109895
1691	Orianthi	7	114038
11084	Moenia	7	114537
2390	Mónica Naranjo	7	105959
3809	Electric Wizard	7	261353
2967	Murderdolls	7	261761
1597	The Cheetah Girls	7	117966
4575	Rebecca Black	7	103919
2598	will.i.am	7	1134042
6543	Millionaires	7	103240
4876	In Strict Confidence	7	102278
866	Virgin Prunes	7	101669
5487	Kasia Kowalska	7	101192
2000	いきものがかり	7	101010
795	Gloria Trevi	7	117367
4774	Adept	7	228792
4948	Misery Signals	7	130144
2098	Kara	7	91631
2106	U-KISS	7	66352
2702	Bondage Fairies	7	78733
3369	New Years Day	7	113551
3087	Dope Stars Inc.	7	148388
637	Helena Paparizou	7	76728
2799	f(x)	7	149967
2817	Cult of Luna	7	207987
2969	Wintersun	7	207272
6006	Trading Yesterday	7	71419
2426	I See Stars	7	205689
8274	Lydia	7	228057
2471	Current 93	7	204430
1440	David Bisbal	7	204116
10318	The Friday Night Boys	7	64505
3438	Fields of the Nephilim	7	152907
1154	The Pillows	7	203001
4800	Planet Hemp	7	63448
1229	Sunn O)))	7	202437
9079	Bethany Joy Lenz	7	62978
6581	RJD2	7	1005571
591	Charles Aznavour	7	298174
1726	Elio e le Storie Tese	7	78828
5847	EastWest Rockers	7	148021
1294	Rotersand	7	89951
4883	TLC	7	1162205
2458	Nat King Cole	7	1491490
409	G-Dragon	7	131322
2699	Кровосток	7	88859
3399	Plastiscines	7	88732
4750	Jeremy Camp	7	222379
5020	Queen + Paul Rodgers	7	142466
5036	Raven-Symoné	7	84322
5041	Eldo	7	83931
1092	Joaquín Sabina	7	218237
4317	Melotron	7	82821
1978	Cool Kids of Death	7	82668
5948	Fefe Dobson	7	144399
1146	菅野よう子	7	291886
5806	John Murphy	7	294166
3627	Lao Che	7	82422
2625	Barenaked Ladies	7	1004124
7152	Thomas Newman	7	698355
7525	Paul Weller	7	507658
899	Missy Higgins	7	451058
2149	Booka Shade	7	528584
1949	Okkervil River	7	664840
8853	Secret Garden	7	455934
8592	Rachael Yamagata	7	659942
431	Wolf Parade	7	816235
13292	Don Omar	7	602984
5475	Blue Foundation	7	655181
4201	The Get Up Kids	7	522020
3995	Blockhead	7	542898
11885	Johnny Winter	7	383649
4833	Less Than Jake	7	655180
5074	Rob Dougan	7	521809
6463	Manchester Orchestra	7	653743
2916	Lloyd Banks	7	917864
9684	Travie McCoy	7	605252
6032	HEALTH	7	388416
6191	Armor for Sleep	7	461532
4728	Vitalic	7	568070
9823	Teenage Fanclub	7	369191
3738	Pnau	7	368028
2931	Talib Kweli	7	803117
4434	The Ataris	7	704897
1660	Blind Melon	7	939816
3440	Ween	7	533307
4538	The Band	7	937029
3756	Mat Kearney	7	712849
442	The Tallest Man on Earth	7	936382
3294	Galaxie 500	7	360675
5100	Shadows Fall	7	361486
4356	Clutch	7	362127
8802	Kitaro	7	362435
8264	William Fitzsimmons	7	714369
3705	Portugal. The Man	7	930644
6189	Bibio	7	549685
2852	Jim Sturgess	7	367021
1970	The Avalanches	7	651670
6222	Guillemots	7	388674
6541	Jeff Beck	7	606834
1248	The Darkness	7	869832
6836	Ted Leo and The Pharmacists	7	410300
6619	Obie Trice	7	797039
2360	Airbourne	7	413201
1801	Nightmares on Wax	7	894938
2537	Graham Coxon	7	413550
3314	Mýa	7	506759
5978	Neon Trees	7	746314
8555	Pat Benatar	7	745044
2569	Styx	7	879477
6728	James	7	633012
2268	Dirty Projectors	7	559405
4917	Klaus Badelt	7	500377
5217	Fuel	7	882437
4520	Hank Williams	7	623823
1834	Diana Ross	7	887219
8672	Ride	7	409805
2488	Public Image Ltd.	7	406666
3067	Bonnie Tyler	7	912857
4387	Does It Offend You, Yeah?	7	557568
6693	Kevin Rudolf	7	555563
8830	The Coral	7	820489
8794	Nazareth	7	649563
6452	Everclear	7	909839
3583	Luke Bryan	7	647795
8067	Estelle	7	753117
4439	Dishwalla	7	397549
216	Sparklehorse	7	565604
5434	The Zombies	7	898224
2584	Rogue Wave	7	748447
11754	The Cat Empire	7	402264
5168	Bob Seger	7	639963
1737	Do Make Say Think	7	404144
6165	Ten Years After	7	512798
446	Ra Ra Riot	7	829182
2976	Chamillionaire	7	941446
2639	Ben Folds Five	7	742736
4037	Gipsy Kings	7	579048
2350	Buckcherry	7	481085
4108	Emancipator	7	539651
1717	Peter Broderick	7	347623
6429	Kate Ryan	7	348318
247	Maxwell	7	539634
3603	Sara Evans	6	348984
6346	Soulja Boy	6	1079118
6258	Summoning	6	134305
2813	Dub FX	6	134340
4382	Sohodolls	6	134682
3779	Fates Warning	6	115920
4257	Ronan Keating	6	542769
6205	The Clientele	6	269244
974	Amy Studt	6	97327
1696	Billy Ray Cyrus	6	212380
4731	Brazilian Girls	6	345087
7505	Karen O and the Kids	6	270249
752	Boris	6	270324
4488	Marié Digby	6	186546
4564	Tinie Tempah	6	913281
7724	The Almost	6	270961
3745	Chico Science & Nação Zumbi	6	97395
1148	平沢進	6	97668
11477	Herbie Hancock	6	966601
5914	My Brightest Diamond	6	479124
1395	Freemasons	6	186645
3252	Kashmir	6	212738
11	Agonoize	6	63477
5688	Heaven & Hell	6	126243
14692	(hed) Planet Earth	6	273393
384	Fairuz	6	67838
6054	Goose	6	261652
8312	John Mellencamp	6	728780
8439	Metin & Kemal Kahraman	6	15432
4489	Jennifer Love Hewitt	6	66403
5836	Mark Ronson & The Business Intl	6	263142
47	Emperor	6	263182
7723	Between the Trees	6	119057
9585	椎名林檎	6	134035
5153	Auf der Maur	6	214243
4003	After the Burial	6	126642
49	Reaper	6	64535
569	Otis Redding	6	1410225
3619	Josh Ritter	6	518297
5636	Propagandhi	6	265938
268	Richard Marx	6	485519
1221	Naked City	6	97201
10358	Henry Mancini	6	447920
6527	Miranda!	6	63570
10717	Juan Luis Guerra	6	212893
1576	Dan Balan	6	134290
5256	Jan Hammer	6	210674
3893	This Mortal Coil	6	210237
5638	Strike Anywhere	6	273530
3321	Brooke White	6	55262
1555	Job for a Cowboy	6	280317
7660	I Blame Coco	6	187882
263	Jill Scott	6	602572
1919	HIGH and MIGHTY COLOR	6	137375
5375	Eddie Cochran	6	451649
10430	Otto Dix	6	55632
1332	XP8	6	55628
3082	Framing Hanley	6	187973
3722	Aborted	6	125269
7452	Danni Carlos	6	55279
2193	Каста	6	125185
4600	Astrix	6	173257
7265	Bill Hicks	6	125135
4208	Streetlight Manifesto	6	343310
2039	Deutsch Amerikanische Freundschaft	6	138143
2539	Beady Eye	6	284972
2251	N.W.A	6	1030734
4361	Jars of Clay	6	285204
4872	Deine Lakaien	6	138167
3889	Chris Isaak	6	779591
3230	The Moody Blues	6	763198
3871	Daniel Powter	6	815624
1721	Jens Lekman	6	495616
7160	下村陽子	6	174527
6901	Big L	6	539887
8945	Minor Threat	6	349791
3505	John Zorn	6	209913
979	Smash Mouth	6	1207123
3105	Guster	6	604798
399	嵐	6	60877
1064	Hubert Kah	6	60426
2279	The Microphones	6	449959
7078	Zeromancer	6	160669
3528	Bohren & der Club of Gore	6	209287
5358	Vibrasphere	6	187489
5678	Mr Hudson	6	275549
4436	Marianas Trench	6	136629
1875	The Frames	6	276351
4232	Caspian	6	385333
4191	Hot Water Music	6	276948
1687	Liz Phair	6	478904
4572	Chylińska	6	58127
5258	Adam Ant	6	208573
5239	Calle 13	6	277771
4585	Method Man	6	757520
10677	The Wreckers	6	278060
7148	John Barry	6	334655
4038	Grafton Primary	6	126741
3558	Jack Off Jill	6	216495
2416	The Fiery Furnaces	6	400220
4245	Tesla Boy	6	169291
3060	Sin Bandera	6	226814
9907	R. Kelly	6	1452687
2924	G-Unit	6	799234
7081	Tomahawk	6	226469
7838	Alejandro Fernández	6	241719
5353	Buju Banton	6	342142
4164	Gramofocas	6	8434
1610	Jurassic 5	6	736890
7864	Charice	6	81820
2675	Ellen Allien & Apparat	6	242413
9727	Wild Beasts	6	434903
5845	Vavamuffin	6	243150
10449	Orchid	6	118939
11550	The Format	6	558058
1124	Carl Orff	6	416440
2165	Enduser	6	91538
10672	Voivod	6	131729
4031	Freddie Mercury	6	435691
1237	CunninLynguists	6	415342
4181	Nero	6	875177
8461	Sunny Day Real Estate	6	341945
28	Gorgoroth	6	184213
4184	The Bouncing Souls	6	433079
4912	E Nomine	6	131901
625	Thelonious Monk	6	738078
2565	Extreme	6	627713
2772	Blut aus Nord	6	87187
1516	The Enemy	6	422634
2830	Kap Bambino	6	87207
11042	Circle Jerks	6	234473
3003	Duke Ellington	6	885942
1631	Deltron 3030	6	421986
4226	7раса	6	85328
3672	Scarlett Johansson	6	170688
4708	Tiago Iorc	6	148588
8254	SOiL	6	629828
7119	Johannes Brahms	6	825431
8002	Сергей Лазарев	6	87545
2374	Ghost Brigade	6	87595
90	Kosheen	6	630063
2749	Deathspell Omega	6	84613
6631	Fabolous	6	1511661
1551	As Blood Runs Black	6	229894
2023	Gloria Estefan	6	501393
9825	Big Star	6	430486
5365	Diamond Head	6	169686
2646	Manga	6	91968
1729	Craig Armstrong	6	485404
5360	Bluetech	6	158134
12002	Broadcast	6	440376
6505	Estopa	6	219391
1270	Tactical Sekt	6	73556
2187	Stick to Your Guns	6	172801
5754	Eliza Doolittle	6	339424
9822	Firehouse	6	254590
5154	Miami Horror	6	507938
6690	Livvi Franc	6	72037
7756	Casting Crowns	6	254894
4096	The Chariot	6	147042
7076	Gang of Four	6	565370
6231	The Perishers	6	339275
6830	Pelican	6	256472
9485	Voxtrot	6	403801
4448	Tame Impala	6	1104300
8123	Albert King	6	402961
4229	Адаптация Пчёл	6	14130
8081	Lloyd	6	823296
2688	Wagon Christ	6	258235
4820	Lagwagon	6	444266
4491	Joe McElderry	6	95185
3870	Alina Orlova	6	116564
3079	The Click Five	6	251734
6733	Savoy	6	93440
2203	Abandon All Ships	6	92007
2666	This Providence	6	251221
3125	Megh Stock	6	10099
6722	Air Supply	6	506793
8258	Emil Bulls	6	117673
5126	Chelsea Grin	6	222850
3080	Colby O'Donis	6	222611
8837	Charlie Parker	6	638290
10412	Crosby, Stills, Nash & Young	6	825529
7810	Elsiane	6	247481
6687	The Unicorns	6	499795
3750	Amos Lee	6	782055
5768	Anouk	6	410376
2437	Martina McBride	6	439675
804	Darkest Hour	6	221756
5215	Skunk Anansie	6	638846
865	Republika	6	132398
252	Tamia	6	410048
5297	Van der Graaf Generator	6	221751
1680	The Ready Set	6	221466
4994	Team Sleep	6	339688
4027	Mr. Oizo	6	616405
2490	The Specials	6	695260
6542	Angelspit	6	124432
1008	Level 42	6	334025
2828	Red Sparowes	6	285957
11849	The Beautiful South	6	355033
4725	Tiga	6	532019
3568	Brian Littrell	6	41390
1507	Omarion	6	812020
767	Gridlock	6	41252
4437	梶浦由記	6	123854
3758	Default	6	585422
3451	Love and Rockets	6	193273
7329	Goldfinger	6	802957
6847	White Rose Movement	6	142411
4680	Blaze	6	142482
2723	Set Your Goals	6	315673
3443	Butthole Surfers	6	467559
991	Jem	6	806128
8464	Every Time I Die	6	355495
4705	All Saints	6	590656
6748	Axel Rudi Pell	6	143667
2930	Big Punisher	6	467446
2383	Amatory	6	142327
1701	Puscifer	6	467809
2594	SikTh	6	105682
3735	Spinnerette	6	105294
4199	The Thermals	6	297865
4286	Doro	6	155530
5503	The Orb	6	476149
4617	Bow Wow	6	793551
6295	Pinback	6	550746
7643	Clueso	6	318836
4487	Jon McLaughlin	6	360845
9470	Poe	6	301011
6529	Natalia Lafourcade	6	199969
4252	Paloma Faith	6	550630
3861	Koop	6	691718
4311	Ian Brown	6	490959
2486	Psychic TV	6	141750
2132	Dizzee Rascal	6	773553
1523	Tankard	6	106858
1177	Diablo Swing Orchestra	6	188654
5412	The Go! Team	6	675176
1953	Onra	6	201008
4342	Dream Evil	6	196270
4896	П.Т.В.П.	6	32587
8454	Bülent Ortaçgil	6	36004
4559	Busted	6	307369
4173	Stigmata	6	109724
1028	Anything Box	6	35678
7183	Carolina Liar	6	307915
10327	Air Traffic	6	362370
178	Dolores O'Riordan	6	194549
1005	Robert Palmer	6	586550
8587	Blackbird Blackbird	6	312069
10394	Curtis Mayfield	6	838282
7096	Michael Nyman	6	587296
5594	Maria Cecília & Rodolfo	6	34005
1826	Isaac Hayes	6	676663
17	Psyclon Nine	6	119483
13888	Tindersticks	6	361255
3202	Charlotte Gainsbourg	6	532399
2841	Gym Class Heroes	6	1216388
9347	Bad Company	6	707534
3073	Jesse & Joy	6	142841
6454	Anna Nalick	6	580093
8510	Modeselektor	6	467977
8467	American Football	6	347974
10859	Orgy	6	376943
826	Divine Heresy	6	123789
2460	João Gilberto	6	364048
1900	Yello	6	357258
7623	Jarabe de Palo	6	328464
6414	Asobi Seksu	6	306105
3442	Crass	6	111623
4852	Red Snapper	6	313350
3781	Violent Femmes	6	945393
581	Elmore James	6	330359
6961	Grup Yorum	6	37354
2609	UB40	6	845296
5421	Rasputina	6	197028
6540	Hans Zimmer & James Newton Howard	6	152458
1312	Pride and Fall	6	44776
4762	Acceptance	6	348448
5453	Pouca Vogal	6	25340
749	Casino Versus Japan	6	139190
3217	近藤浩治	6	288428
3637	Ektomorf	6	145053
1067	Red Flag	6	49312
2428	Kyo	6	104030
7831	Sleeping With Sirens	6	288468
4225	Мои Ракеты Вверх	6	49378
4887	Гражданская Оборона	6	151724
1015	Berlin	6	526893
5879	Ariel Pink's Haunted Graffiti	6	372320
3455	Nekromantix	6	139086
7331	Suicidal Tendencies	6	376424
3991	Bertine Zetlitz	6	51451
10613	Carissa's Wierd	6	103865
4458	Ace Frehley	6	139561
3746	Ponto de Equilíbrio	6	50416
8504	Joshua Radin	6	986408
2351	Joan Jett	6	323203
7382	Efterklang	6	373243
201	Ленинград	6	293040
791	Marie Serneholt	6	50735
2300	Ezginin Günlüğü	6	51050
7759	Bushido	6	180671
7493	Luke Vibert	6	203452
737	Trans-Siberian Orchestra	6	458854
8422	Meat Loaf	6	767572
3776	Funkadelic	6	543250
2820	Sakura	6	51154
1884	Midnight Oil	6	460497
3993	Shocking Blue	6	288023
9869	Elegant Machinery	6	48958
27	Laibach	6	201924
2643	Thursday	6	536633
8043	Idlewild	6	325893
3948	Alcazar	6	204433
1855	Pillar	6	320958
9183	El Canto del Loco	6	201886
652	Hadise	6	53350
4452	Black Drawing Chalks	6	22051
2148	2H Company	6	47153
11598	I Am Kloot	6	321211
2035	Steve Jablonsky	6	325226
6742	Propaganda	6	138603
3472	Litfiba	6	47729
8718	Måns Zelmerlöw	6	157775
2003	Spock's Beard	6	151045
9234	Lasgo	6	295766
1725	Jon Foreman	6	201994
883	Tiamat	6	287818
6390	Bear McCreary	5	189760
3919	Apulanta	5	113919
3459	Five for Fighting	5	746601
3051	Submersed	5	231448
1648	The Baseballs	5	233140
4178	Nightrage	5	114433
2763	Decapitated	5	180751
5420	Nico	5	587900
7323	Get Cape. Wear Cape. Fly	5	194360
6235	Negative	5	110828
11069	Marques Houston	5	476530
11604	Envy	5	185320
2851	Powerman 5000	5	564368
1832	Chic	5	586510
7261	Vega	5	127561
1053	Edyta Bartosiewicz	5	120069
4211	H2O	5	189862
1006	The Fixx	5	226701
4428	Smile Empty Soul	5	470195
6594	The Secret Handshake	5	192692
3291	The Creatures	5	112839
3690	Owen Pallett	5	171306
4366	Ours	5	89374
10784	LoveHateHero	5	183958
6123	Roupa Nova	5	90682
10615	Wavves	5	489525
1848	Sarah Vaughan	5	744638
5929	The Organ	5	180317
1296	Seabound	5	87678
13303	Tego Calderon	5	112564
6160	Loscil	5	226262
2269	Page France	5	119582
11128	Monolake	5	171602
1509	Noel Gallagher	5	191598
1436	Luis Fonsi	5	481798
138	Library Tapes	5	191653
10491	Кирпичи	5	89207
6016	Greeley Estates	5	225445
1923	ギルガメッシュ	5	112169
2952	Azam Ali	5	118194
6075	坂本龍一	5	429817
6202	The Veils	5	230242
882	The Jesus Lizard	5	180627
2211	Austrian Death Machine	5	113320
4341	At Vance	5	112666
8962	Javier Navarrete	5	114070
3088	Black Tide	5	193530
1959	Blu & Exile	5	88572
3386	Seu Jorge	5	436224
6570	Oceansize	5	223769
4742	Ash	5	620593
4970	Drudkh	5	113195
194	The Tiger Lillies	5	111720
2534	Wild Nothing	5	489624
3666	The Hold Steady	5	435219
2907	Redman	5	471110
5841	Winger	5	204726
4875	Leæther Strip	5	93285
2451	Josh Turner	5	450213
2971	Animals as Leaders	5	208760
3058	The Puppini Sisters	5	187089
5883	Oh No	5	208802
334	No Angels	5	104483
3985	Gigi D'Agostino	5	461253
10847	The Replacements	5	488303
6223	The Automatic	5	449400
12555	Ximena Sariñana	5	115907
7259	Gil Scott-Heron	5	462935
3771	Museum	5	210644
1404	Lone	5	201866
4608	Equilibrium	5	186667
6363	The Blues Brothers	5	492130
2634	Stephen Sondheim	5	105220
9457	Lightning Bolt	5	201231
2585	toe	5	201077
3441	Peter Murphy	5	174343
3370	Hockey	5	212182
1399	Armand van Helden	5	607330
1133	The String Quartet	5	178652
3335	Cap'n Jazz	5	200077
1867	Disciple	5	177450
3497	Jordan Pruitt	5	98206
12013	Dan Black	5	220780
4756	Quietdrive	5	208196
711	Mark Knopfler	5	626444
4988	Chris Spheeris	5	101795
940	Rage	5	204803
4168	Woe, Is Me	5	176013
10612	Das Racist	5	188299
6915	Hercules and Love Affair	5	493748
563	Small Faces	5	456993
137	Worm Is Green	5	119302
4365	The Tea Party	5	102936
7449	Lillix	5	100209
6765	The Dear Hunter	5	205876
5063	Noisia	5	452286
9926	Ted Nugent	5	452175
8121	Toots and the Maytals	5	601538
7885	Zeigeist	5	176840
4713	Teairra Mari	5	203612
7927	Men at Work	5	842593
2743	Ногу Свело!	5	125427
2626	Randy Newman	5	459548
5615	Elisa	5	207773
7448	Ana Johnsson	5	124305
1706	Black Light Burns	5	212393
2264	Land of Talk	5	186515
6732	Big Country	5	212557
4936	Dr. Acula	5	106012
5346	Ott	5	197789
7874	Xavier Naidoo	5	182796
5205	Refused	5	443501
2196	Gallows	5	217799
6250	Globus	5	94941
1662	Nenhum de Nós	5	94893
6130	Filter	5	613807
4787	Atheist	5	109524
1225	Dean Martin	5	1269219
3041	Polar Bear Club	5	110019
7038	Akurat	5	218655
8215	Datarock	5	441041
5238	Fito Páez	5	185429
2859	Warrant	5	469964
4242	QUEST PISTOLs	5	93827
6958	Robert Cray	5	196032
6252	Tyler Bates	5	219927
4290	Dissection	5	179679
6362	Slade	5	440442
2481	The Birthday Party	5	220586
7008	Пилот	5	122792
6267	ДДТ	5	198257
1526	Toxic Holocaust	5	95812
5537	Aggro Santos	5	107558
5076	X JAPAN	5	173420
7935	The Monkees	5	853857
6210	Girls	5	594780
7326	Plan B	5	608700
1036	Anarbor	5	213542
6052	E.S. Posthumus	5	199533
1285	Talamasca	5	116322
3896	Peggy Lee	5	864303
7191	Nemesea	5	199168
3129	Courtney Love	5	199109
2100	D'espairsRay	5	96639
3027	Evergreen Terrace	5	215693
1989	Paktofonika	5	96497
6950	Jim Morrison	5	199109
3033	The Scene Aesthetic	5	188620
2084	DJ Earworm	5	96488
4297	Линда	5	96349
6685	The Ditty Bops	5	123819
9160	Mark Ronson	5	1186499
12868	Quantic	5	611150
1537	EMICIDA	5	96235
4995	Destroy Rebuild Until God Shows	5	116415
1220	Patsy Cline	5	542739
1839	Little Brother	5	285722
7407	Meat Puppets	5	381296
803	Five	5	285852
9631	The Divine Comedy	5	328420
5428	Jack Peñate	5	286339
7706	Gaiola Das Popozudas	5	53572
869	Afghan Whigs	5	287322
688	Honor Society	5	52944
7704	Disney's Friends For Change	5	52385
2491	Mike Patton	5	157473
5639	Mukeka Di Rato	5	21742
8680	Chapterhouse	5	156865
2858	Jace Everett	5	289804
5631	A Wilhelm Scream	5	145114
9818	Mother Love Bone	5	375291
5184	8mm	5	139510
5165	White Lion	5	292114
12406	Chrisette Michele	5	292162
5105	Cavalera Conspiracy	5	156098
7375	Shellac	5	156024
8678	Neon Indian	5	666688
8582	Miss Kittin	5	294784
4100	He Is Legend	5	155958
7348	Brigitte Bardot	5	295390
2693	Sabrepulse	5	140165
4471	João Bosco & Vinícius	5	48329
2298	Sezen Aksu	5	141029
4613	Orphaned Land	5	141036
2088	Alan	5	47120
10738	Lali Puna	5	371522
1540	Bleeding Through	5	296873
10310	Sevendust	5	660607
6534	2ois	5	21204
165	Planet Funk	5	297221
638	Kalomoira	5	21169
11230	Bernard Butler	5	61511
7470	LFO	5	273833
4576	www.djrobsonmichel.com	5	28233
2803	MBLAQ	5	61294
3689	Les Savy Fav	5	274189
3716	Wale	5	1407880
2652	The Classic Crime	5	160686
10640	Lesley Roy	5	59731
3646	Dezerter	5	59430
660	Dima Bilan	5	59092
4394	Foxboro Hot Tubs	5	136701
8160	Slim Thug	5	383832
3798	Septic Flesh	5	19330
7170	浜渦正志	5	57980
2111	鬼束ちひろ	5	57890
1227	Dick Dale	5	277857
1654	Tequila Baby	5	19350
11460	Vivendo do Ócio	5	57467
6410	Grouper	5	331597
3473	David Lee Roth	5	279687
5427	André Valadão	5	20822
376	UVERworld	5	159373
9230	Gram	5	56322
829	It Prevails	5	56032
7419	Corrosion of Conformity	5	281065
8659	The Cooper Temple Clause	5	281210
4691	My Dying Bride	5	281436
1161	Pizzicato Five	5	137389
7742	Department of Eagles	5	330778
6792	Hateen	5	46966
10955	Andrew W.K.	5	370769
4807	New York Dolls	5	389059
3997	Veil of Maya	5	153821
8600	Nino Rota	5	307733
8866	Red House Painters	5	308184
3706	Broken Bells	5	988985
1171	The Blood Brothers	5	308972
12599	Harry Nilsson	5	676388
1812	Jerry Cantrell	5	309796
5891	I Monster	5	359814
9545	Smog	5	311878
931	Dr. Sin	5	24943
1142	Die Antwoord	5	543698
4171	Disarmonia Mundi	5	153414
10105	The Sound	5	153352
1029	Markus Schulz	5	313140
4264	Every Avenue	5	321723
11652	Stan Getz	5	679980
8136	Danger	5	357372
9321	The The	5	314926
4447	Beth Orton	5	544935
3267	Fabrizio De André	5	143998
3520	Biosphere	5	354384
9285	Jamie Woon	5	353628
11589	The Dodos	5	534334
8675	Van She	5	353246
10517	Dntel	5	353233
2330	Goran Bregović	5	318128
676	Yohanna	5	29462
7190	The View	5	537402
1421	Roberto Carlos	5	144243
3330	Tata Young	5	27342
6713	Aline Barros	5	35850
11229	Richard Hawley	5	306146
1207	The Skatalites	5	297603
1228	La Quiete	5	37307
2781	Vains of Jenna	5	46537
1315	Wynardtage	5	46522
5565	Clazziquai Project	5	45572
6957	Steve Vai	5	370514
8244	FM Static	5	155414
3934	10cc	5	716928
3562	Lords of Acid	5	155226
5257	Nancy Sinatra	5	999143
8642	Grammatics	5	43401
1674	The Medic Droid	5	142216
3660	Finntroll	5	368734
9632	Kula Shaker	5	368582
4669	Necrophagist	5	154808
8229	Astor Piazzolla	5	302183
2104	ルルティア	5	40913
101	Pleq	5	22865
7347	Blancmange	5	154703
7626	Mina	5	154176
661	Stromae	5	671693
694	Darren Criss	5	39784
6878	Soman	5	39696
46	Pyotr Ilyich Tchaikovsky	5	984746
1777	Adam Green	5	304019
2028	Пикник	5	142655
11206	The Black Dog	5	153955
11739	The Submarines	5	363946
6567	Diddy	5	350067
995	China Crisis	5	153921
12104	Tópaz	5	23598
14645	SoKo	5	388256
8420	Lake of Tears	5	136248
1802	The Shadows	5	272324
7390	Vanilla Ninja	5	74857
286	Peter Tosh	5	634874
2645	Alexander Rybak	5	149418
11900	Low	5	635593
8230	Oi Va Voi	5	168093
3056	Ночные Снайперы	5	150101
5192	Bent	5	558844
1899	Scritti Politti	5	167697
12026	Azure Ray	5	415673
240	Racionais MC's	5	79421
3387	Tomate	5	14235
7137	Yael Naim	5	505172
4605	Moonsorrow	5	166873
12918	Band of Skulls	5	636244
8915	How to Destroy Angels	5	244847
1998	Liquid Tension Experiment	5	245290
3304	Barbra Streisand	5	539905
5082	アンティック-珈琲店-	5	77848
4819	Fernanda Takai	5	76886
3624	Acid Drinkers	5	76853
4198	The Suicide Machines	5	247669
2123	Alex Turner	5	344730
2079	Sissel	5	76523
1809	Stryper	5	76455
6064	Nena	5	692771
4292	Hayden Panettiere	5	76026
9144	Switchblade Symphony	5	132459
6608	My Favorite Highway	5	132480
6391	The Living End	5	272141
5472	Ryan Star	5	132548
6548	I:Scintilla	5	81957
3285	My Life with the Thrill Kill Kult	5	131141
