artistID	name	listeners
12049	Los Auténticos Decadentes	132406
13589	Los Brincos	21692
13603	Los Bunkers	113204
18113	Los Cadetes de Linares	44722
7534	Los Cafres	110772
1163	Los Campesinos!	593478
17090	Los Cinco Latinos	5993
2597	Los Concorde	21097
16639	Los Crudos	21088
9072	Los Desterrados	2258
7532	Los Fabulosos Cadillacs	363399
1498	Los Fantasmas del Caribe	5155
2034	Los Fastidios	38760
13666	Los Fresones Rebeldes	37359
439	Los Hermanos	439677
1125	Los Jaivas	43887
15482	Los Lobos	378699
17085	Los Locos del Ritmo	7856
13752	Los Natas	48317
7547	Los Paranoias	4660
12051	Los Pericos	146334
12055	Los Piojos	56399
2536	Los Planetas	141155
6526	Los Prisioneros	98089
2540	Los Punsetes	42211
13135	Los Rabanes	25395
7545	Los Rodríguez	169155
3059	Los Shakers	8109
8553	Los Straitjackets	79002
8839	Los Tres	112399
15342	Los de Adentro	31524
6160	Loscil	226262
12781	Loser	15865
8870	Loss of a Child	21015
2662	Lost	54103
18236	Lost Balance	65205
15259	Lost Buddha	12276
14109	Lost Cherrees	11187
4337	Lost Horizon	92926
1329	Lost Signal	9002
11684	Lost Sounds	29866
13433	LostAlone	45440
493	Lostprophets	1358303
13801	Lotek	5945
13054	Lotus Plaza	135977
13401	Lou Barlow	91366
10134	Lou Rawls	271144
4541	Lou Reed	1522467
3990	Lou Reed & John Cale	87242
11417	Loudon Wainwright III	204374
3019	Louis Armstrong	1708002
8237	Louis Garrel & Clothilde Hesme	6798
3005	Louis Jordan	172950
14085	Louis Jordan and His Tympany Five	20832
4624	Louis La Roche	117166
590	Louis Prima	411931
13406	Louis XIV	326431
7219	Louise Attaque	185264
15412	Louise Dearman	1992
5180	Lovage	337378
13000	Love	533162
16142	Love Bites	2162
17249	Love Equals Death	20346
18278	Love Generation	14307
9487	Love Is All	162942
1268	Love Like Blood	41724
8463	Love Like... Electrocution	9062
8505	Love Shop	15099
11898	Love Spirals Downwards	91861
1584	Love Spit Love	52104
1819	Love Unlimited Orchestra	98605
3451	Love and Rockets	193273
18659	Love and Theft	143673
12974	Love of Diagrams	19070
8834	Love of Lesbian	130538
10784	LoveHateHero	183958
8487	LoveLikeFire	28013
17473	Lovedrug	141089
7174	Loveholic	20124
8994	Loverboy	372246
16061	Lovers Electric	16297
15193	Lovers Make Liars	724
18243	Lovespirals	37018
1927	Lovex	84529
11900	Low	635593
7943	Low Shoulder	30074
13207	Low Technicians	1113
5484	Lowe	25637
12058	Lowell Fulson	112362
9515	Lower Definition	40593
11962	Lower Dens	248100
16710	Lower Than Atlantis	114956
13345	Lowlife	36817
2326	Loyko	25614
15903	Lu	86182
2549	Lu Alone	3030
11404	LuXuRy-Dj-DioR	300
4474	Luan Santana	96283
12176	Luan Santana  Fernando e Sorocaba	2
14559	Luan Santana Part. Ivete Sangalo	266
14672	Luc Ferrari	28204
4679	Luca Turilli	74968
4334	Luca Turilli's Dreamquest	54226
15151	Lucas Poletto	116
7824	Lucas Santtana	39768
12957	Lucas Souza	1653
18269	Lucas Souza Banda	1382
4183	Lucero	151258
15725	Lucia Popp, Siegfried Jerusalem, Etc.; Bernard Haitink: Bavarian Radio Symphony Orchestra & Chorus	141
16805	Luciana Abreu	669
14576	Luciana Mello	49169
12255	Luciano	157555
3478	Luciano Ligabue	85709
2040	Luciano Pavarotti	380385
8374	Luciano Pereyra	13675
15148	Lucie Jones	9367
7290	Lucie Silvas	247429
15985	Lucifer's Friend	36362
4531	Lucinda Williams	410203
14758	Lucio Aquilina	31496
5088	Lucio Battisti	129877
8862	Lucio Dalla	123133
16758	Lucky Boys Confusion	65879
2511	Lucky Twice	59545
8332	Luctus	3323
13732	Lucy Lawless	1831
17034	Lucy Love	12712
10060	Lucy Walsh	2628
14454	Lucy and The Popsonics	6834
3900	Lucybell	63572
363	Lucylicious	95
1402	Ludacris	1932517
9195	Ludmila Ferber	8775
8707	Ludov	65881
10590	Ludovic	6558
1743	Ludovico Einaudi	911056
1130	Ludwig van Beethoven	1829268
16323	Luigi Boccherini	355819
12677	Luigi Dallapiccola	3496
3077	Luigi Masi	11873
6641	Luigi Tenco	58724
5250	Luis Alberto Spinetta	73685
14536	Luis Enrique	91806
1436	Luis Fonsi	481798
3063	Luis Miguel	240705
15260	Luisa Mandou um Beijo	23337
4924	Luisana Lopilato	128
4868	Luiza Possi	52139
6278	Lujuria	19472
7450	Luka	39395
16653	Luka Bloom	52771
7237	Luke	98162
3583	Luke Bryan	647795
11749	Luke Buda	5653
11396	Luke Pickett	55657
7493	Luke Vibert	203452
121	Lukid	87313
1165	Luky	3785
11099	Lull	23454
10982	Lullacry	39718
6405	Lullatone	95157
13608	Lulu	169264
13033	Lulu Rouge	98249
739	Lulu Santos	165387
17210	Lumbre	8514
3833	Lumen	242824
18311	Luminate	16729
11874	Luminous Orange	31586
7155	Luna	180174
9531	Luna Amara	8776
12166	Lunachicks	72163
3808	Lunar Aurora	28717
2250	Lunatic	27801
1178	Lunatic Soul	117720
10865	Lunatica	170633
4395	Lungbutter	2990
12547	Lunic	17021
2923	Lupe Fiasco	2006474
5866	Lurker of Chalice	24131
1213	Lush	274190
5043	Lusine	255349
7013	Lusine ICL	69341
3536	Lustmord	96673
17267	Lustra	295912
13730	Lustral	85534
12232	Lutan Fyah	150967
8805	Luther Allison	134066
1821	Luther Vandross	696927
14522	Lux	154466
2431	Luxuria	13353
6647	Luxúria	33449
9712	Luz Casal	82656
7549	Luz Verde	1173
12795	Luzmelt	7213
10708	Lyapis Trubetskoy	0
12802	Lycaon	15556
11893	Lycia	72801
8274	Lydia	228057
14877	Lye by Mistake	18879
11075	Lyfe Jennings	252277
1609	Lykke Li	1572732
17500	Lyle Lovett	189329
12485	Lymbyc Systym	144084
9340	Lynch Mob	51873
15666	Lynn Johnson	15998
2834	Lynyrd Skynyrd	1914624
15901	Lyon Fi!	260
14436	Lyrics Born	139817
8648	Lyriel	27383
5438	Lázaro	2516
1211	Lärm	7430
7221	Léo Ferré	90723
16440	Líam	12917
16606	Lívia Moura	47
16843	Lô Borges	71156
8693	Lörihen	2653
15792	Lützenkirchen	87374
8055	M	213949
12502	M Blanket	625
3867	M People	209794
12853	M!ndFuck	3
16725	M'Black	44023
12929	M. Bulteau	926
16413	M. Craft	46635
476	M. Pokora	89392
13704	M. Pyres	1043
219	M. Ward	828627
18025	M. Zebaty J. Janczarski	62
10645	M.A.N	4038
10643	M.A.N.	2239
14781	M.A.N.D.Y.	116133
2083	M.I.A.	1815526
6888	M.O.P.	345848
14240	M2M	116367
3411	M83	1894312
13874	M8L8TH	11185
14242	MAA	5309
1	MALICE MIZER	96960
4607	MARY ROSE	203
2803	MBLAQ	61294
8888	MBrother	26490
2255	MC Eiht	143322
5315	MC Frontalot	86535
18259	MC Gi	4264
17437	MC Hammer	665111
5304	MC Lars	118364
5318	MC Lars & YTCracker	3309
8177	MC Lyte	125880
8783	MC Mario	5524
7615	MC Sniper	6746
16161	MC 몽	23401
10620	MC5	320046
14873	MD.45	72160
9057	MELIKE	331
17143	MESKLA	184
1963	MF DOOM	596374
1823	MFSB	110825
11338	MFÖ	55865
1400	MGMT	2784641
10154	MICHAAEL JACKSON	8
12654	MICHEL TELÓ	290040
2721	MICROCOBRA	1775
18098	MIDIMarc	312
6968	MIGUEL A. RUIZ	289
7875	MIND:|:SHREDDER	2349
9580	MISIA	56711
15035	MIT Concert Choir, William Cutter directing	2
14602	MMLN	3
18337	MONDO BOYS	2874
14218	MONKEY MAJIK	39192
2884	MORBLUS - Funky Blues Band	500
17754	MOSAIC.WAV	2261
17756	MOSAIC.WAV×鶴田加茂	58
16793	MOTIM	1114
10112	MP Band/ Tear Down The Lies!	1
11178	MQN	3163
2259	MSJ	1658
1408	MSTRKRFT	724226
4049	MUM	243628
10501	MUTAGEN	2486
16010	MXD	2955
6973	MZ.412	18692
10148	MaFadden & Whitehead	1
12670	Maanam	125173
16147	Maarja	7541
14247	Mabel Matiz	14664
16296	Mac Curtis	9524
11695	Mac Miller	1023691
7618	Macaco	191936
15381	Macca Squad	3257
15093	Macdonald Duck Eclair	4274
12655	Machina	2811
2944	Machinae Supremacy	199533
12979	Machine Drum	0
2744	Machine Head	878602
13325	Machinefabriek	62067
12782	Machinemade God	54020
9664	Mackenzie 1st	1970
3878	Macy Gray	805143
12145	Mad Caddies	331429
7703	Mad Ciccone	1
12267	Mad Cobra	56178
10537	Mad Season	450712
10402	Mad Sin	113358
9030	Mad'House	44044
13838	Madame MIM	7814
6122	Madame Machado	1844
18574	Madame Saatan	4168
3729	Madball	158294
14598	Madcon	537619
16252	Made In Mexico	12050
13398	Made Out of Babies	41502
7352	Madeleine Peyroux	760249
7402	Madeline Powell	2
7351	Mademoiselle K	38597
8884	Madina Lake	257406
1600	Madison Avenue	107530
13394	Madita	27725
1946	Madlib	421695
2029	Madness	771328
67	Madonna	3091886
18461	Madonna & Antonio Banderas	4583
6310	Madonna & Justin	0
8052	Madonna & Justin Timberlake & Timbaland	735
1472	Madonna feat. Gogol Bordello	304
5998	Madonna feat. Justin Timberlake	51518
10691	Madredeus	115483
12579	Madrugada	195763
15724	Mads Langer	89436
15718	Mads Langer & Mike Sheridan	0
7354	Madsen	243404
1950	Madvillain	673960
6602	Mae	481400
10875	Maeckes	47916
10882	Maeckes und Plan B	7047
6967	Maeror Tri	22245
8745	Mafalda Veiga	12095
5733	Magaly Solier	430
1896	Magazine	233925
9036	Magda Femme & Iwona Węgrowska	17
5725	Magda Wójcik	894
15158	Magic Box	38451
13181	Magic Man	167594
12059	Magic Sam	106514
6035	Magic Wands	56301
15840	Magik Markers	42117
15197	Maglore	36800
5713	Magna Canta	93259
6739	Magne F	8452
18008	Magnet	178991
9718	Magnetic Man	340717
15367	Magnetik	2654
7010	Magnitarus	122
108	Magnitophono	1612
10453	Magnum	106774
7734	Magnus Carlsson	33745
9128	Magrudergrind	52998
6365	Magtens Korridorer	24315
564	Mahalia Jackson	169234
17113	Maher Zain	12653
7566	Mahmoud Ahmed	61357
12454	Mahmut Durgun	3362
11903	Mahogany	53309
5898	Mahogany Rush	5961
13565	Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer	3459
10090	Maigra	637
2926	Main Source	114870
2205	Main-de-Gloire	15522
13759	Maini Sorri	1795
6694	Maino	330440
12949	Mainstay	41075
7865	Maite Perroni	38083
7594	Majek Fashek	18451
17339	Majid Bekkas	8121
18128	Majka	2223
4035	Major Lazer	1224403
14833	Make It Count	4865
4013	Make Them Suffer	49121
18712	Maker	25658
1856	Makeshift Romeo	14579
15968	Makine	4599
8304	Making April	88544
14390	Makoto Tomozawa, Akari Kaida, Masami Ueda	226
11700	Maksim Mrvica	19967
15700	Mal Etre	1527
4701	Mala Rodríguez	114844
2727	Maladroit	15705
16416	Malcolm Middleton	115656
12863	Maldini, Vegas & D-Bridge	1176
5102	Maldita	8231
17813	Malefactor	2005
11365	Malefique	14665
3820	Malevolent Creation	92244
2777	Malfeitor	3835
14397	Malika Ayane	37061
6912	Malk De Koijn	26252
3205	Mallu Magalhães	169938
10805	Malni	297
10538	Malpaís	5427
13673	Malsain	2478
12920	Malu	0
15104	Malverde	1007
17178	Malón	1235
18364	Mamani Keïta	672
15486	Mamma Cadela	1057
1050	Mamma Mia!	0
1471	Mamma Mia! Brasil	20
11443	Mamma Mia! Cast	0
1474	Mamma Mia! Film Cast	0
11449	Mamma Mia! Musical en español	1
14535	Mamma Mia! The Movie	0
11454	Mamma Mia! The Movie Cast	52
11444	Mamma Mia! The Musical Cast	7
11446	Mamma Mia! på svenska	27
15925	Mamma Mia!: The Movie Soundtrack	664
5772	Mamonas Assassinas	127668
17059	Man Aubergine	123
218	Man Man	264087
9033	Man Meadow	2540
9807	Man Overboard	153588
5521	Man With No Name	94488
18573	Manacá	6189
12692	Manafest	111309
16173	Manal	7384
9014	Manca Špik	662
6463	Manchester Orchestra	653743
17642	Mancini	4566
7821	Mandalay	395858
18548	Mandi Perkins	6936
668	Mando	8568
2524	Mando Diao	868267
10979	Mandragora Scream	51090
16806	Mandy Capristo	13547
786	Mandy Moore	572940
122	Manekinekod	1222
10215	Manfred Hübler & Siegfried Schwab	7429
9647	Manfred Mann	388230
7792	Manfred Mann's Earth Band	296740
2646	Manga	91968
851	Manic Street Preachers	1060372
5924	Manicure	36348
5691	Manilla Road	35030
3764	Mannheim Steamroller	260151
13700	Mano Negra	339420
8963	Mano Solo	46420
13144	Manolo García	89305
1212	Manorexia	2441
9236	Manos de Topo	36068
2838	Manowar	623015
13791	Mansbestfriend	10280
8656	Mansun	249557
1354	Mantic Ritual	12215
10000	Mantis Psi	101
5717	Mantus	60010
447	Manu Chao	1126687
7559	Manu Dibango	132786
9249	Manu Gavassi	33988
15247	Manual	108971
9640	Manuel Antoni	3
11649	Manuel Barrueco	34922
3897	Manuel García	42511
18293	Manuella	5698
11100	Manufactura	16466
6021	Many Things Untold	3802
8371	Maná	368493
2267	Maps & Atlases	211320
13654	Maps And Diagrams	53611
4145	Mar de Grises	20069
11318	MarBell	1145
9044	Mara Aranda & Solatge	525
6696	Mara Maravilha	3527
6432	Marakesh	23476
12590	Marbelle	608
6149	Marbury	2500
82	Marc Almond	130372
11085	Marc Anthony	434141
18411	Marc Antoine	99245
14345	Marc Bolan	59622
4377	Marc Ford	19317
11202	Marc Houle	84696
7241	Marc Lavoine	82346
2180	Marc Seales, composer. New Stories. Ernie Watts, saxophone.	0
10633	Marc and the Mambas	4822
16321	Marc-Antoine Charpentier	85912
7240	Marcel et son Orchestre	31524
7815	Marcela Mangabeira	38626
15913	Marcela Morelo	19793
15927	Marcelo Adnet	4326
14514	Marcelo Bonfá	1409
1761	Marcelo Camelo	88996
17732	Marcelo Camelo & Mallu Magalhães	605
5119	Marcelo D2	150178
16808	Marcia Goldschmidt	1760
15168	Marcio Mathers	403
2065	Marco Antonio Solís	104681
7842	Marco Antonio Vázquez	253
16956	Marco Beltrami	133487
8495	Marco Borsato	90837
14751	Marco Carola	63143
5614	Marco Masini	57338
5983	Marco Mengoni	38133
18070	Marco Polo & Ruste Juxx	3765
12741	Marco Torrance	23884
12727	Marcomé	49669
9341	Marconi Union	100148
13941	Marcos Valle	205746
10304	Marcos Witt	18380
9166	Marcos e Belutti	5474
8383	Marcus Miller	208664
8981	Marcy Marxer	738
11185	Marcy Playground	637937
1260	Marduk	187525
7426	Marek Grechuta	130557
16662	Margaret Berger	61542
12595	Margarita Rosa de Francisco	1709
10371	Margo Guryan	54422
5657	Margot & the Nuclear So and So's	265595
16007	Mari! Mari!	20347
15154	Maria Alice Fontanezzi	54
270	Maria Bethânia	231124
3874	Maria Callas	171833
12181	Maria Cecilia e Rodolfo - Mato e morro por você	1297
5594	Maria Cecília & Rodolfo	34005
7087	Maria Cecília e Rodolfo AO VIVO	0
2596	Maria Daniela Y Su Sonido Lasser	46309
2988	Maria Gadú	130903
10188	Maria Lawson	4085
359	Maria Mena	542568
4569	Maria Peszek	171048
1763	Maria Rita	172337
6481	Maria Rita (Samba Meu 2008)	-1
5543	Maria Taylor	279052
17025	Maria Timm	4319
5766	Maria Willson	678
13585	Maria del Mar Bonet	12119
13001	Mariage Blanc	4390
257	Mariah Carey	2453215
13449	Mariah Carey & Whitney Houston	61839
6939	Marian Gold	1801
12021	Mariana Aydar	94810
13742	Mariana Rios	4941
4436	Marianas Trench	136629
14563	Marianna Leporace	3615
13171	Marianne Faithfull	344148
16091	Marie & Nick	7
791	Marie Serneholt	50735
5465	Marie-Mai	12327
8887	Marika	78619
3264	Marillion	490355
7	Marilyn Manson	2229885
7680	Marilyn Manson & The Spooky Kids	86937
9409	Marilyn Mansoon	16
3795	Marilyn Monroe	253707
17574	Marin	2066
16327	Marin Marais	87553
5728	Marina	109152
690	Marina & the Diamonds	1222678
14562	Marina De La Riva	19964
14578	Marina Elali	34225
5458	Marina Lima	75805
16363	Marina and the Diamonds	0
4765	Marina Łuczenko	2374
10747	Marine Girls	49858
15860	Marine Research	10303
15758	Marinho Castellar & Banda Disritmia	190
10608	Mario	1030029
7852	Mario Frangoulis	28458
10928	Mario Galaxy Orchestra	42625
10600	Mario Vazquez	141771
12396	Mario Winans	235573
11804	Marion Harris	14370
18412	Marion Meadows	72134
4254	Marion Raven	62043
10071	Mariottide	395
12332	Mariposa	6208
261	Marisa Monte	358517
2340	Marissa Nadler	323931
4258	Marit Larsen	152240
13516	Maritime	158563
9750	Marius	40447
10176	Marius Müller-Westernhagen	123658
9547	Mariza	124606
4488	Marié Digby	186546
2082	Marjorie Estiano	62267
14777	Mark Broom	27743
12045	Mark Farina	125356
13337	Mark Isham	190575
711	Mark Knopfler	626444
11968	Mark Kozelek	176215
6730	Mark Lanegan	403584
13364	Mark Medlock	36790
5791	Mark Morgan	39557
4643	Mark O'Leary	1676
11724	Mark Owen	63805
9160	Mark Ronson	1186499
5836	Mark Ronson & The Business Intl	263142
5278	Mark Salling	35684
7944	Mark Schultz	80710
8029	Mark Sherry pres Outburst	562
5545	Mark Snow	69438
16377	Mark Swift	2161
17700	Mark Thomas	5693
3586	Mark Wills	145369
1029	Markus Schulz	313140
13169	Marlene Dietrich	146887
11489	Marlene Kuntz	64178
3930	Marli	7276
12365	Marnie Stern	121664
2160	Maroon	79433
538	Maroon 5	3495764
11069	Marques Houston	476530
14465	Marry Me Jane	941
14238	Mars Or The Moon	35
10508	Marselle	36612
6378	Marsha Ambrosius	119041
11331	Marsheaux	76692
11767	Mart'nália	83813
4702	Marta Sánchez	55671
5679	Marteria	175054
12663	Martha Argerich	111857
11628	Martha Rossi	76
8711	Martha Wainwright	352875
17887	Martha and the Muffins	111663
14479	Marti Brom	1809
13344	Martial Canterel	25257
6175	Martin Budd	2148
14775	Martin Buttrich	60667
4065	Martin Carthy & Dave Swarbrick	11521
10363	Martin Denny	111049
15419	Martin Kember	2641
1072	Martin L. Gore	189711
6091	Martin O'Donnell	80086
6077	Martin O'Donnell & Michael Salvatori	124353
9367	Martin Phipps	17596
15895	Martin Rica	1038
1403	Martin Solveig	821843
2437	Martina McBride	439675
5182	Martina Topley-Bird	457126
7902	Marty Friedman	122689
8557	Marty Stuart	46587
14157	Maruta	14649
576	Marvin Gaye	1911475
3560	Mary Elizabeth McGlynn	52545
12968	Mary J Blige	0
10153	Mary J Blige & C.L. Smooth	439
262	Mary J. Blige	1305777
15214	Mary Mary	159689
9793	MaryJane	12462
15529	Marya Roxx	2353
9040	Maryla Rodowicz	64354
13602	María Daniela y su Sonido Lasser	2814
4697	María José	37592
10530	María Pretiz	111
8412	María Zion	2
5819	Masacre	4493
9456	Masada	45878
11387	Mase	294759
12762	Maserati	127712
5467	Mash	25617
8073	Mashonda	20201
10198	Mason Jennings	400212
2344	Massacration	52375
8747	Massacre	41047
14441	Massacre On The Dancefloor	371
10603	Massari	98183
5677	Massiv	40928
238	Massive Attack	2571402
1621	Masta Ace	301364
11045	Masta Killa	121181
11522	Master Margherita	24943
12474	Master Musicians Of The Ikuta School	0
656	Master Tempo	1419
3964	Masterboy	116214
5585	Masterplan	143523
10456	Masters of Reality	135890
1216	Mastodon	818526
3756	Mat Kearney	712849
12524	Mata-Ratos	3600
932	Matanza	135600
8873	Matchbook Romance	418571
5394	Matchbox	33066
3097	Matchbox Twenty	1372165
10128	Matell	5490
17657	Matenrou Opera	0
17531	Mateo & Matos	22388
6422	Mates of State	457113
16773	Matheus Herriez	108
14774	Mathew Jonson	121629
8385	Mathewmaokh	7
11109	Mathias Grassow	13442
3270	Matia Bazar	58835
15702	Matin 2 Hanjareh	31
3670	Matisyahu	796553
7217	Matmatah	72705
6469	Mato Seco	32994
140	Matryoshka	45664
1481	Matt & Kim	837695
60	Matt Bianco	98025
17507	Matt Braunger and Matt Dwyer	144
6688	Matt Caplan	4404
5535	Matt Cardle	110055
6301	Matt Costa	651514
12876	Matt Darey	76645
10913	Matt Dusk	105375
14016	Matt Hendricks	14
17465	Matt Lewis Band	1852
12572	Matt Mays & El Torpedo	30077
16209	Matt McIntosh	6423
5758	Matt Morris	8871
7318	Matt Nathanson	782027
315	Matt Pokora	33785
11423	Matt Pond PA	306539
17617	Matt Skiba	59204
5792	Matt Uelmen	44521
3076	Matt Wertz	406608
1668	Matt White	202656
9663	Matt Willis	65419
15741	Matt Zarley	1609
5018	Mattafix	363194
12557	"Matthew ""Mdot"" Finley & Meaghan Martin"	2743
16053	Matthew Dear	345068
17533	Matthew Duffy	2374
10837	Matthew Good	98867
3622	Matthew Good Band	93206
7699	Matthew Herbert	124328
5270	Matthew Morrison	78586
15757	Matthew Robert Cooper	59803
1386	Matthew Ryan	102168
14035	Matthew West	145633
8334	MaturzFrum	4
1139	Maurice Ravel	597882
5354	Mauxuam	13047
12254	Mavado	169796
7719	Maven	1836
17671	Maverick	35320
12730	Max Corbacho	35187
12732	Max Corbacho & Bruno Sanfilippo	13638
14696	Max Frei	155
103	Max Richter	771572
7544	Max Tannone	27206
10025	Max Tundra	65211
12676	Maximilian Hecker	91780
15946	Maximov Show	1030
754	Maximum the Hormone	201923
247	Maxwell	539634
2815	Maxïmo Park	1050336
3817	Maybeshewill	279473
1193	Mayday Parade	726898
11753	Mayer Hawthorne	405391
1254	Mayhem	285347
4102	Maylene and the Sons of Disaster	100923
2184	Maysa	91826
16518	Maze Featuring Frankie Beverly	36825
2315	Mazhar Fuat Özkan	4708
3890	Mazzy Star	830094
8679	Mañana	4641
11755	Małpa	43993
8523	Mc Dexnyz	219
11976	Mc Marcelly	10203
9171	Mc Martinho	1955
11232	McAlmont & Butler	52377
1047	McFly	526868
4827	Me First and the Gimme Gimmes	442446
18307	Me In Motion	11558
12210	Me and My Dick Cast	34
16771	Meaghan Jette Martin	0
13720	Meaghan Martin	53313
16187	Meanna	5894
9862	Meat Beat Manifesto	224477
8422	Meat Loaf	767572
7407	Meat Puppets	381296
1657	Mecanika!	701
7837	Mecano	269476
12114	Medeski, Martin and Wood	287771
14940	Medications	28305
16270	Medicine	89024
914	Medina	217272
13368	Mediæval Bæbes	187872
12738	Medwyn Goodall	174060
13003	Meeting Of Important People	2866
9002	Meg	55970
13645	Meg & Dia	247210
7082	Meg Lee Chin	8544
6096	MegaDriver	37276
918	Megadeth	1408308
1712	Megaherz	165415
6456	Megan McCauley	32879
5285	Megan Mullally	7551
8078	Megan Rochell	8709
14745	Megapuss	60346
12801	Megaromania	5440
9463	Megattack	384
3125	Megh Stock	10099
1907	Mehdi	80862
18676	Mehmet Atlı	1362
12447	Mehmet Emin Ay	772
2325	Mehmet Güreli	10731
3102	Meiko	342685
6645	Meiko Kaji	0
5127	Mein Hünd Morder	184
1362	Mekong Delta	22753
16962	Mekrokiev	3126
9992	Mel & Kim	189741
14732	Melancholy	6914
2022	Melanie C	483921
8605	Melanie Fiona	245533
7702	Melanie Madge	3
17517	Melba Moore	69201
15238	Melinda Doolittle	11699
17490	Melissa Etheridge	362423
8976	Melissa Manchester	66080
11194	Melleefresh & Deadmau5	81905
15118	Mellow Man Ace	13727
8466	MellowHype	205204
14526	Melody Club	100694
12141	Melody Gardot	556803
17457	Melorman	30325
4317	Melotron	82821
3351	Melt-Banana	159159
1202	Melvins	389151
9441	Melvins/Lustmord	0
3419	Mely	1818
2138	Memorial Beach	213
10384	Memoryhouse	185381
6893	Memphis Bleek	212335
8473	Memphis May Fire	253229
12061	Memphis Slim	133503
6065	Men Without Hats	387706
7927	Men at Work	842593
12658	Mendeed	40843
14001	Mendes, Sergio	271
4593	Menog	7246
10610	Menomena	437360
4804	Menstruação Anarquika	431
16200	Mental D-struction	2137
15513	Mephisto Walz	50675
17981	Mercan Dede	89342
8756	Mercedes Sosa	144148
9828	Mercenary	97320
13615	Merchandise	86927
16791	Merchant Ships	28849
12927	Merche	60031
12221	Merci Miss Monroe	1347
15159	Mercury Rev	399868
5940	Mercy Drive	30977
5311	Mercy Mercedes	55401
14042	MercyMe	222336
1535	Mercyful Fate	215244
4160	Merda	9529
14043	Meredith Andrews	29598
12357	Meredith Brooks	401102
8522	Meressin	1107
11640	Merle Haggard	357505
15687	Merlinmoon	1783
13141	Mermelada Bunch	3423
16310	Merrill Moore	3529
2767	Merrimack	14582
6426	Meryl Streep	140584
14537	Meryl Streep, Julie Walters & Christine Baranski	40985
15409	Meryl Streep, Julie Walters, Christine Baranski	0
3531	Merzbow	90284
7204	Mes Souliers Sont Rouges	20490
16794	Mesa Verde	12131
10048	Mesajah	46045
18242	Mescalito	12807
3988	Mesh	164453
2151	Meshuggah	436062
11267	Message to Bears	233199
4723	Messer Chups	88120
1290	Messiah	24274
4832	Mest	265256
3352	Metaform	162943
8386	Metal Church	154085
13093	Metal Fingers	22177
14584	Metal Milícia	4
4046	Metallic Falcons	96511
707	Metallica	2884110
17045	Metamatics	30978
14946	Metamorfosi	8575
18061	Meth, Ghost & Rae	25893
4585	Method Man	757520
6629	Method Man & Redman	445330
8439	Metin & Kemal Kahraman	15432
1632	Metric	1502205
471	Metro Station	701640
1986	Metronomy	841872
16338	Metropolitan Jazz Affair	139439
4528	Meven	118
170	Mew	684832
13932	Mexican Institute of Sound	110525
10546	Mezo i Kasia Wilk	1533
14959	Mezquita	3792
1751	Mi and L'au	29932
12280	MiChi	34740
5154	Miami Horror	507938
3697	Micachu	179684
17181	Micah P. Hinson	164162
8217	Micatone	247533
14215	Mice Parade	163097
17207	Michael	10731
3213	Michael Andrews	415075
9465	Michael Angelo Batio	54604
17394	Michael Ashford	175
3311	Michael Bolton	483220
15597	Michael Brook	106503
9432	Michael Buble & Holly Palmer	33439
2176	Michael Bublé	1816508
15748	Michael Cardenas	769
16514	Michael Cooper	2408
5552	Michael Danna & Various	3941
7255	Michael Dulin	45363
12213	Michael Fordinal	74
16515	Michael Franks	119091
14618	Michael Franti & Spearhead	346669
8236	Michael Galasso	29054
2071	Michael Giacchino	386784
1407	Michael Gray	236553
18056	Michael Hornstein	24530
5486	Michael Hutchence	13084
157	Michael Jackson	3533610
2178	Michael Jackson & Britney Spears	1057
8169	Michael Jackson & Paul McCartney	91335
9662	Michael Johns	27891
5456	Michael Kiske	25727
14241	Michael Learns to Rock	136793
18405	Michael Lington	61884
11871	Michael McDonald	232040
18608	Michael Mind	197226
2356	Michael Monroe	36917
7096	Michael Nyman	587296
16919	Michael Paynter	5428
6158	Michael Rother	33155
10455	Michael Schenker Group	157772
6007	Michael Silverman	45738
7167	Michael Stearns	59223
12214	Michael Tolcher	83649
10841	Michael Tsukerman	12689
16076	Michael W. Smith	204042
10793	Michale Graves	47519
8767	Michał Lorenc	19820
17079	Michel Legrand	128197
10017	Michel Polnareff	128415
3312	Michel Sardou	88739
7091	Michel Teló	290040
10823	Michele Adamson	4867
15674	Michele Zarrillo	25816
3489	Michelle Branch	763813
17650	Michelle Pfeiffer	46803
1937	Michelle Williams	317554
9325	Michigan	20192
7905	Michiru Yamane	0
10557	Michita	26931
18099	Mick Boogie & Terry Urban	10678
14047	Mickey Avalon	173964
13513	Mickey Gang	4804
11777	Mickey Gilley	51604
5404	Mickey Hawks	3864
14090	Mickey Lee Lane	2870
16393	Microfilm	14820
15446	Middle Class Rut	99042
1018	Midge Ure	137737
3250	Midlake	492320
2057	Midnight Hour	8074
4022	Midnight Juggernauts	408732
1884	Midnight Oil	460497
11795	Midtown	343169
13256	Midwest Pen Pals	18545
16086	Miguel	783647
8804	Miguel Aceves Mejía	13768
7854	Miguel Angel	3135
6522	Miguel Bosé	205717
8475	Mihai Edrisch	20594
16603	Miika Kosola	13
1485	Miike Snow	1154251
7845	Mijares	55548
1243	Mika	1634376
15728	Mikael Simpson	35456
8447	Mikail Aslan	9641
7497	Mike & Rich	47812
996	Mike & The Mechanics	404469
15673	Mike Brant	24224
13807	Mike Clouds	712
8814	Mike Dowling	3090
